Google Ads campaign,Nth week,Google Ads cost,Google Ads impressions
shop_st_продукты_питания_крупы,0016,879.65,24958
srch_cat_зоотовары,0016,869.875,8929
md_pmax_МБТ_аксы_для_бытовой_техники,0016,854.25,7725
merch_shop_st_drop_buy_Samsung,0016,840.51,26541
md_pmax_МБТ_техника_для_красоты_и_здоровья,0016,835.93,17795
md_pmax_красота_и_уход_гигиена,0016,829.41,9201
shop_st_детские_товары_питание_бакалея,0016,827.58,17888
md_pmax_МБТ_климатическая_техника,0016,794.98424,9878
md_pmax_МБТ_техника_для_кухни,0016,779.55,15190
shop_st_продукты_питания_хлебобулочные,0016,750.99,12388
srch_Зоотовары_DSA,0016,726.74,5529
md_pmax_детские_товары_кормление_техника,0016,650.104804,6947
md_pmax_красота_и_уход_макияж,0016,639.9,12962
shop_st_зоотовары_грызуны,0016,622.95,11981
srch_prod_продукты_питания,0016,584.76,9616
shop_st_детские_товары_для_купания,0016,575.73,11329
merch_shop_st_whisky_corner,0016,557.75,15498
srch_prod_товары_для_дома,0016,552.56,10188
shop_st_алкоголь_слабоакогольные_напитки,0016,537.23,11705
srch_cat_електроника,0016,399.4,3633
md_pmax_дача_сад_огород_газон_onlyshop_GA4,0016,373.526262,8728
shop_st_детские_товары_подгузники_горшки,0016,361.66,4686
md_pmax_зоотовары_коты,0016,351.137675,7802
md_pmax_автотовары_масла,0016,343.007208,5487
srch_Дача_сад_город_DSA,0016,330.98,3610
shop_st_детские_товары_игры_на_улице,0016,304.8,4498
srch_cat_бытовая_химия,0016,301.3,2814
merch_shop_st_Astras_самокати_екіпірування,0016,265.58,6171
srch_prod_товары_для_дома [1] Clone,0016,259.46,4666
srch_Товары_для_здоровья_DSA,0016,258.67,2149
srch_merch_Меблева_Зона_Меблі_Еверест_DSA,0016,223.07,324
merch_shop_st_duvo_igrashka_игрушки и творчество,0016,219.84,7211
merch_shop_st_stereo_Тюнери_Т2_та_ТБ_ресивери,0016,214.3,7977
merch_shop_st_меблева_зона_кровати,0016,205.46,3615
merch_shop_st_duvo_igrashka_игрушки и творчество_фигурки героев,0016,193.06,6602
shop_st_зоотовары_птицы,0016,181.68,4947
merch_shop_st_GT_Store_настільні_ігри,0016,174.09,5511
merch_shop_st_GT_Store_творчість,0016,170.72,3926
shop_st_продукты_питания_суперфуд,0016,168.49,6763
merch_shop_st_dewelt_посуд_кухонні_ножі,0016,168,3139
merch_shop_st_duvo_igrashka_игрушки и творчество_настольные игры,0016,165.07,2981
merch_shop_st_меблева_зона_тумбы,0016,162.09,2656
merch_shop_st_dewelt_текстиль_комплекти_постільної_білизни,0016,152,1986
shop_st_зоотовары_собаки_груминг,0016,142.76,4228
merch_shop_st_drop_buy,0016,112.69,3555
merch_shop_st_dewelt_дитячі_товари_Парасолі,0016,110.87,2603
merch_shop_st_stereo_Антени_3G_4G,0016,110.36,2015
merch_shop_st_dewelt_посуд_набори кухонних ножів,0016,104.04,1632
merch_shop_st_drop_buy_Xiaomi,0016,89.88,4462
merch_shop_st_Honey_Jams_джем,0016,88.79,2070
merch_shop_st_dewelt_посуд_сковороди,0016,85.55,1535
merch_shop_st_stereo_Модеми_3G_4G,0016,84.21,1232
merch_shop_st_dewelt_дитячі_товари_самокати,0016,81.03,1773
merch_shop_st_dewelt_школа_офіс_книги_картини_за_номерами,0016,75.47,3642
merch_shop_st_drop_buy_Huawei,0016,68.47,7339
merch_shop_st_dewelt_дитячі_товари_комплекти_постільної_білизни_дитячі,0016,68.11,709
merch_shop_st_drop_buy_OnePlus,0016,62.99,2763
merch_shop_st_меблева_зона_шкафы,0016,60.27,628
merch_shop_st_drop_buy_Google,0016,53.64,3050
merch_shop_st_stereo_Повербанки,0016,47.36,1606
merch_shop_st_меблева_зона_комоды,0016,42.52,528
merch_shop_st_drop_buy_Realme,0016,33.31,1686
srch_merch_Baltimor_Душове_обладнання_DSA,0016,31.38,33
merch_shop_st_drop_buy_Oukitel,0016,30.87,1174
merch_shop_st_drop_buy_Cubot,0016,28.78,1874
merch_shop_st_stereo_Wi-Fi_Ретранслятори,0016,25.06,822
merch_shop_st_drop_buy_Blackview,0016,23.84,1473
merch_shop_st_drop_buy_Doogee,0016,23.79,735
merch_shop_st_dewelt_дитячі_товари_М’які_іграшки,0016,23.47,465
merch_shop_st_drop_buy_Teclast,0016,17.99,517
merch_shop_st_Honey_Jams_мед,0016,11.76,750
merch_shop_st_GT_Store_творчість_мозаїка,0016,6.74,48
merch_shop_st_dewelt_посуд,0016,3.36,38
merch_shop_st_меблева_зона_пуфы,0016,2.89,117
md_pmax_сантехника_и_ремонт_електроинструмент,0016,0,9
merch_shop_st_dewelt_текстиль_простирадла,0016,0,110
merch_shop_st_stereo_Ліхтарі,0016,0,81
srch_prod_красота_и_здоровье,0016,0,42
srch_prod_красота_и_здоровье [1] Clone,0016,0,25
md_pmax_алкоголь_виски,0017,116251.66,1070232
md_pmax_детские_товары_игрушки_лего,0017,115262.02,1206231
md_pmax_детские_товары_подгузники,0017,84611.451006,557054
md_pmax_алкоголь_пиво,0017,77294.12,950944
md_pmax_детские_товары_питание,0017,58942.130036,560901
md_pmax_алкоголь_вино,0017,58882.12,677021
md_pmax_зоотовары_коты_кормление,0017,53822.43,385041
md_pmax_красота_и_уход_гигиена_подгузники_для_взрослых,0017,53539.691661,284141
shop_st_бытовая_химия_средства_для_стирки,0017,53285.46,615739
md_pmax_красота_и_уход_лореаль,0017,50866.69,813079
md_pmax_товары_для_дома,0017,49188.886976,695799
md_pmax_продукты_питания_напитки_холодные_вода,0017,43332.290159,491627
md_pmax_красота_и_уход_уход_за_волосами,0017,38393.73,570314
md_pmax_товары_для_дома_посуда_столовая_посуда,0017,38168.87309,396246
md_pmax_зоотовары_собаки_кормление,0017,30829.05,210590
md_pmax_детские_товары_подгузники_пеленки,0017,28689.439995,371833
srch_DSA_алкоголь_UA,0017,27901.48,149698
md_pmax_бытовая_химия_средства_для_уборки,0017,27566.82,328291
md_pmax_алкоголь_джин,0017,26368.9,225294
