Google Ads campaign,Nth week,Google Ads cost,Google Ads impressions,Active users
shop_st_зоотовары_грызуны,22,768.94,17689,17
md_pmax_merch_Товари для велоспорту та каріотринажени,60,768.765789,8074,6
md_pmax_товары_для_дома_текстиль_ванная_GA4,6,768.59,15446,16
shop_st_алкоголь_слабоакогольные_напитки,1,768.32,22006,18
md_pmax_детские_товары_кормление_техника,40,767.677666,6045,13
merch_shop_st_stereo_Повербанки,6,767.17,18853,1
shop_st_продукты_питания_хлебобулочные,14,766.77,16312,36
md_pmax_merch_shop_Gadget_mall,46,766.567028,14934,15
shop_st_красота_и_уход_уход_за_телом_мыло,3,765.45,19924,13
shop_st_товары_для_дома_посуда_GA4,6,764.97,12203,9
md_pmax_автотовары_масла,55,764.964231,16149,9
md_pmax_детские_товары_кормление_техника,45,764.897776,7937,13
md_pmax_красота_и_уход_лореаль,4,764.028465,16744,11
md_pmax_красота_и_уход_для_мужчин,48,763.379904,7563,18
srch_prod_електроника [1] Clone,41,761.905434,17035,14
shop_st_зоотовары_грызуны,58,761.388308,14317,26
shop_st_продукты_питания_суперфуд,1,760.77,27186,19
md_pmax_дача_сад_огород_растения_сезон_рассады,60,759.6,20882,96
merch_shop_st_drop_buy_Blackview,6,758.01,15964,0
md_pmax_МБТ_аксы_для_бытовой_техники,20,757.905854,9835,18
md_pmax_Сантехника_и_ремонт_ручной_инструмент,37,756.304063,25748,24
md_pmax_МБТ_климатическая_техника,48,755.314571,7836,17
md_pmax_зоотовары_коты,10,754.967542,13360,5
srch_cat_БАДы,35,754.448785,2721,6
md_pmax_красота_и_уход_макияж,33,754.38,19956,26
shop_st_зоотовары_коты_здоровье,61,754.18,9801,20
srch_prod_продукты_питания,31,754.015946,13077,16
md_pmax_merch_shop_Pixophone,54,753.922685,12934,14
md_pmax_автотовары_масла,52,753.92095,17092,17
shop_st_товары_для_дома_текстиль_для_дома,48,753.617813,11510,25
srch_Дача_сад_город_DSA,60,753.147748,5730,29
shop_st_продукты_питания_хлебобулочные,16,750.99,12388,43
shop_st_продукты_питания_хлебобулочные,15,747.21,19027,36
md_pmax_МБТ_аксы_для_бытовой_техники,13,746.83288,8939,14
srch_prod_товары_для_дома,28,745.48165,12917,15
md_pmax_товары_для_дома_текстиль_кухня,60,744.51,8577,32
merch_shop_st_drop_buy_Samsung,17,744.13,22117,16
shop_st_зоотовары_коты_здоровье,30,742.55,14017,39
md_pmax_МБТ_техника_для_дома,46,742.434264,12185,12
md_pmax_МБТ_аксы_для_бытовой_техники,18,742.351736,8253,9
md_pmax_красота_и_уход_для_мужчин,6,740.82,12582,15
shop_st_детские_товары_подгузники_горшки,7,740.64,11512,19
md_pmax_автотовары_масла,58,740.612178,12787,20
md_pmax_merch_комп’ютерні миші,60,740.262065,6527,8
Реклама_журналу,1,739.86,22771,0
md_pmax_школа_офис_и_книги_школа_и_книги,57,739.365191,16490,14
md_pmax_МБТ_техника_для_красоты_и_здоровья,56,739.246945,17949,16
md_pmax_merch_кухонні витяжки,56,739.162268,7735,2
srch_Дача_сад_город_DSA,33,738.980305,4805,13
md_pmax_merch_пральні машини,55,738.720966,7369,0
md_pmax_автотовары_масла,59,738.161403,16510,15
shop_st_детские_товары_подгузники_горшки,47,738.137077,8451,21
md_pmax_красота_и_уход_парфюмерия,45,737.875693,14210,25
md_pmax_сантехника_и_ремонт_електроинструмент,36,737.601515,2869,2
shop_st_зоотовары_грызуны,20,737.47,17317,15
shop_st_продукты_питания_хлебобулочные,19,736.89,16475,28
md_pmax_детские_товары_школа_newclientsoff,1,736.305563,9646,15
md_pmax_МБТ_климатическая_техника,47,736.008576,7727,16
shop_st_детские_товары_подгузники_горшки,6,735.81,12648,15
md_pmax_Сантехника_и_ремонт_ручной_инструмент,42,735.703299,26249,29
shop_st_зоотовары_грызуны,21,735.48,17829,25
shop_st_продукты_питания_хлебобулочные,12,734.64,16334,23
md_pmax_МБТ_техника_для_дома,48,734.564692,15053,11
merch_shop_st_drop_buy_ZTE,5,734.36,13221,0
md_pmax_бытовая_химия_средства_для_ухода_за_унитазом_bc,35,733.849944,16592,11
md_pmax_детские_товары_кормление_техника,41,733.721945,7021,12
srch_cat_БАДы,44,732.435766,1751,3
srch_prod_товары_для_дома,31,731.358373,13150,16
md_pmax_автотовары_автохимия_автокосметика,33,730.671419,25145,18
shop_st_детские_товары_подгузники_горшки,24,729.65,10510,13
Реклама_журналу,2,728.78,28286,1
shop_st_красота_и_уход_уход_за_волосами,38,728.679306,20661,12
srch_cat_зоотовары,13,728.31,7521,22
md_pmax_merch_shop_Gou,49,727.923151,7652,3
srch_Зоотовары_DSA,16,726.74,5529,19
srch_prod_продукты_питания,33,726.696244,12135,30
srch_cat_зоотовары,12,726.49,6972,22
md_pmax_красота_и_уход_защита_от_солнца,37,726.332995,10888,45
shop_st_детские_товары_для_купания,5,725.16,17623,37
md_pmax_автотовары_масла,56,724.318255,15689,19
md_pmax_Сантехника_и_ремонт_ручной_инструмент,41,724.084608,23085,21
shop_st_бытовая_химия_средства_для_ухода_за_унитазом_bc,36,723.960617,11118,2
merch_shop_st_whisky_corner,15,723.9,11707,1
md_pmax_детские_товары_кормление_техника,51,722.565148,7558,9
md_pmax_детские_товары_кормление_техника,55,722.56,5553,8
md_pmax_детские_товары_кормление_техника,47,722.468667,5537,5
md_pmax_красота_и_уход_гигиена_прокладки_гигиенические,47,721.648455,10265,27
srch_cat_зоотовары,19,721.41,7665,30
shop_st_детские_товары_питание_бакалея,13,720.39,17993,25
shop_st_зоотовары_птицы,44,719.246129,13002,26
md_pmax_красота_и_уход_уход_за_лицом_крема,61,718.61,11785,16
md_pmax_сантехника_и_ремонт_електроинструмент,43,717.897677,5556,12
md_pmax_красота_и_уход_макияж,17,717.89,15459,11
merch_shop_st_меблева_зона_тумбы,7,717.67,9310,3
shop_st_детские_товары_подгузники_горшки,46,716.977134,9105,22
shop_st_детские_товары_подгузники_горшки,9,716.58,9631,13
srch_prod_продукты_питания,18,715.73,10305,18
md_pmax_бытовая_химия_ароматы_для_дома,5,715.47422,19398,32
srch_cat_зоотовары,20,715.125712,6490,20
md_pmax_дача_сад_огород_садова_техніка,55,714.878018,14573,39
srch_prod_продукты_питания,22,714.41,11430,18
shop_st_зоотовары_грызуны,36,713.673388,17605,16
md_pmax_МБТ_климатическая_техника,51,713.271214,8291,11
shop_st_детские_товары_подгузники_горшки,40,713.196643,7240,16
md_pmax_красота_и_уход_спф,61,712.768752,10639,14
md_pmax_МБТ_техника_для_дома,41,711.92809,12005,8
md_pmax_МБТ_аксы_для_бытовой_техники,21,711.91,9579,15
srch_prod_алкоголь [1] Clone #505,34,711.610842,3255,1
md_pmax_merch_maudau_навушники,50,711.044938,10227,1
srch_cat_зоотовары,11,710.17,5223,23
md_pmax_красота_и_уход_макияж,29,709.748005,15717,13
shop_st_зоотовары_грызуны,5,708.72,20268,21
merch_shop_st_меблева_зона_тумбы,5,708.68,14654,7
md_pmax_красота_и_уход_для_мужчин_бритья,3,708.42,15859,17
srch_Напої_холодні,61,708.390911,4487,14
md_pmax_красота_и_уход_парфюмерия,35,707.399907,19267,33
md_pmax_автотовары_масла,53,706.621395,12239,12
md_pmax_merch_Кардіотренажери,57,705.918676,5405,3
md_pmax_МБТ_техника_для_красоты_и_здоровья,46,704.745356,14424,22
shop_st_детские_товары_подгузники_горшки,31,704.74,8497,20
shop_st_детские_товары_подгузники_горшки,39,704.214837,7660,25
merch_shop_st_drop_buy_Xiaomi,6,703.61,18910,0
md_pmax_МБТ_техника_для_красоты_и_здоровья,60,703.26,15761,15
md_pmax_merch_shop_DropBuy,54,702.97859,14360,54
md_pmax_зоотовары_собаки_гигиена,61,701.53,5313,8
srch_Автотовари_DSA,60,701.219702,6638,30
md_pmax_merch_shop_Gorgany,48,699.91819,8168,3
md_pmax_МБТ_техника_для_красоты_и_здоровья,43,699.575601,18941,26
shop_st_продукты_питания_хлебобулочные,18,699.49,18536,41
md_pmax_МБТ_климатическая_техника,49,699.432158,8492,13
srch_prod_детские_товары [1] Clone,61,699.203583,4139,30
shop_st_детские_товары_питание_бакалея,3,698.66,16787,12
md_pmax_красота_и_уход_для_мужчин,46,697.84843,6664,14
md_pmax_автотовары_масла,50,697.508938,15548,15
md_pmax_merch_Товари для велоспорту та каріотринажени,59,697.257184,10875,6
md_pmax_Сантехника_и_ремонт_ручной_инструмент,39,696.964028,21267,27
md_pmax_МБТ_техника_для_дома,45,696.483142,14194,24
srch_cat_БАДы,0,696.1,2383,1
md_pmax_merch_shop_Touch,39,695.910749,15564,0
srch_prod_товары_для_дома,18,695.01,11326,17
shop_sm_all_max,61,694.89,64802,18
shop_st_бытовая_химия_репеленты,22,693.85,12318,29
md_pmax_детские_товары_кормление_техника,12,693.761926,11186,19
md_pmax_красота_и_уход_парфюмерия,43,693.507903,14772,16
srch_cat_зоотовары,45,692.312436,7481,30
merch_shop_st_dewelt_текстиль_комплекти_постільної_білизни,5,692.31,14889,0
md_pmax_детские_товары_мебель,61,691.72,7206,21
md_pmax_merch_Zooleader,60,691.146224,6651,6
shop_st_товары_для_дома_освещение,61,690.62,6351,9
md_pmax_детские_товары_игрушки_детское_игрушечное_оружие_GA4,6,690.354774,17526,7
md_pmax_детские_товары_кормление_техника,37,690.207761,8165,9
md_pmax_детские_товары_кормление_техника,39,690.097881,6138,12
md_pmax_merch_Велосипеди,57,690.050414,6531,3
